,incident_key,occur_date,occur_time,boro,loc_of_occur_desc,loc_classfctn_desc,murder,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,newgeoreferencedcolumn,zipcodes,date_time
392,265006013,03/11/2023,05:40:00,BROOKLYN,INSIDE,HOUSING,Y,25-44,M,BLACK,45-64,M,BLACK,POINT (-73.949388 40.687855),17618.0,2023-03-11 05:40:00
393,265339107,03/18/2023,15:45:00,MANHATTAN,OUTSIDE,STREET,N,<18,M,BLACK,18-24,M,BLACK,POINT (-73.950343 40.812339),12424.0,2023-03-18 15:45:00
394,265125161,03/14/2023,22:19:00,BROOKLYN,OUTSIDE,VEHICLE,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.95384809 40.66372862),13509.0,2023-03-14 22:19:00
395,264366464,02/28/2023,02:06:00,MANHATTAN,INSIDE,DWELLING,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.941332 40.816002),12427.0,2023-02-28 02:06:00
396,262334290,01/21/2023,22:23:00,BRONX,OUTSIDE,OTHER,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.915354 40.83113),10934.0,2023-01-21 22:23:00
397,265246480,03/16/2023,16:22:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.92419197 40.8113504),10932.0,2023-03-16 16:22:00
398,261337212,01/04/2023,03:02:00,MANHATTAN,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.941373 40.798962),13093.0,2023-01-04 03:02:00
399,261643073,01/09/2023,22:00:00,BROOKLYN,OUTSIDE,STREET,Y,25-44,M,BLACK,45-64,M,BLACK,POINT (-73.904087 40.656911),17614.0,2023-01-09 22:00:00
400,261958836,01/15/2023,14:35:00,MANHATTAN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.936714 40.811123),13095.0,2023-01-15 14:35:00
401,263399439,02/10/2023,16:55:00,BROOKLYN,OUTSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.999086 40.575042),18184.0,2023-02-10 16:55:00
402,262067876,01/17/2023,03:09:00,BRONX,OUTSIDE,STREET,N,18-24,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,POINT (-73.88382097 40.85149942),11269.0,2023-01-17 03:09:00
403,265124477,03/13/2023,16:25:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.8883873 40.66133694),17214.0,2023-03-13 16:25:00
404,265540891,02/07/2023,00:54:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.890935 40.633002),13827.0,2023-02-07 00:54:00
405,262747863,01/30/2023,07:25:00,BRONX,OUTSIDE,STREET,Y,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,POINT (-73.89887473 40.82384965),10937.0,2023-01-30 07:25:00
406,263482955,02/12/2023,00:58:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.934972 40.623406),13825.0,2023-02-12 00:58:00
407,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,45-64,M,WHITE HISPANIC,45-64,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
408,265327272,03/18/2023,12:15:00,QUEENS,INSIDE,COMMERCIAL,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.838332 40.696109),24014.0,2023-03-18 12:15:00
409,265246481,03/16/2023,20:48:00,BROOKLYN,INSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,ASIAN / PACIFIC ISLANDER,POINT (-73.978964 40.596347),18183.0,2023-03-16 20:48:00
410,262270873,01/20/2023,13:28:00,BRONX,OUTSIDE,OTHER,N,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,POINT (-73.887271 40.868991),10936.0,2023-01-20 13:28:00
411,266049108,03/31/2023,03:45:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK HISPANIC,POINT (-73.91475287 40.82519916),10929.0,2023-03-31 03:45:00
412,262334289,01/21/2023,04:00:00,QUEENS,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK,POINT (-73.884524 40.739221),14784.0,2023-01-21 04:00:00
413,265630356,03/24/2023,20:15:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.91195031 40.70678339),15310.0,2023-03-24 20:15:00
414,264144635,02/23/2023,20:57:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.98399494 40.69841422),16865.0,2023-02-23 20:57:00
415,263891838,02/18/2023,23:41:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.865273 40.869405),11605.0,2023-02-18 23:41:00
416,261779759,01/09/2023,19:17:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.83575 40.768588),13832.0,2023-01-09 19:17:00
417,262015261,01/16/2023,09:50:00,QUEENS,OUTSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.80336 40.694097),24670.0,2023-01-16 09:50:00
418,261194183,01/01/2023,05:55:00,BRONX,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,F,BLACK,POINT (-73.858817 40.893855),11275.0,2023-01-01 05:55:00
419,265354835,03/19/2023,23:48:00,BRONX,INSIDE,COMMERCIAL,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.850098 40.903785),11608.0,2023-03-19 23:48:00
420,264600808,03/04/2023,18:29:00,QUEENS,OUTSIDE,HOUSING,N,18-24,M,BLACK,18-24,M,BLACK,POINT (-73.936279 40.773785),16859.0,2023-03-04 18:29:00
421,262210198,01/19/2023,19:45:00,BROOKLYN,OUTSIDE,OTHER,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.91635451 40.67782385),13516.0,2023-01-19 19:45:00
422,264417853,03/01/2023,19:00:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.873827 40.877795),11605.0,2023-03-01 19:00:00
423,261370748,01/04/2023,20:41:00,BROOKLYN,INSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,45-64,M,BLACK,POINT (-73.899435 40.659923),17214.0,2023-01-04 20:41:00
424,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
425,262205775,01/19/2023,20:52:00,BRONX,OUTSIDE,STREET,N,18-24,M,BLACK,<18,M,BLACK,POINT (-73.897415 40.817024),10937.0,2023-01-19 20:52:00
426,262334290,01/21/2023,22:23:00,BRONX,OUTSIDE,OTHER,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.915354 40.83113),10934.0,2023-01-21 22:23:00
427,265403526,03/20/2023,19:00:00,QUEENS,OUTSIDE,STREET,N,18-24,M,BLACK,25-44,M,BLACK,POINT (-73.79862 40.686146),24670.0,2023-03-20 19:00:00
428,263141403,02/06/2023,15:01:00,BROOKLYN,OUTSIDE,HOUSING,N,18-24,M,BLACK,18-24,M,BLACK,POINT (-73.941114 40.710442),17213.0,2023-02-06 15:01:00
429,263290678,02/08/2023,14:02:00,BROOKLYN,OUTSIDE,STREET,N,<18,M,BLACK,25-44,M,BLACK,POINT (-73.93479149 40.7039358),17213.0,2023-02-08 14:02:00
430,261712055,01/10/2023,21:45:00,MANHATTAN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.944636 40.794494),12426.0,2023-01-10 21:45:00
431,262334289,01/21/2023,04:00:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.884524 40.739221),14784.0,2023-01-21 04:00:00
432,263018683,02/04/2023,00:00:00,BRONX,INSIDE,COMMERCIAL,N,<18,M,BLACK,<18,M,BLACK,POINT (-73.887459 40.837878),11269.0,2023-02-04 00:00:00
433,261467498,01/05/2023,21:05:00,BROOKLYN,OUTSIDE,COMMERCIAL,Y,45-64,M,WHITE,25-44,M,WHITE,POINT (-73.948792 40.585577),13826.0,2023-01-05 21:05:00
434,263499885,02/11/2023,22:04:00,MANHATTAN,INSIDE,COMMERCIAL,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.943873 40.807094),12424.0,2023-02-11 22:04:00
435,262015262,01/16/2023,15:54:00,BROOKLYN,OUTSIDE,STREET,Y,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.9794 40.682811),17619.0,2023-01-16 15:54:00
436,265681414,03/25/2023,17:14:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.90699864 40.67024109),17614.0,2023-03-25 17:14:00
437,265403525,03/20/2023,11:30:00,BROOKLYN,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.926713 40.671245),17615.0,2023-03-20 11:30:00
438,265354390,03/19/2023,01:48:00,BRONX,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,WHITE HISPANIC,POINT (-73.88722 40.855379),10936.0,2023-03-19 01:48:00
439,265339109,03/19/2023,02:14:00,BRONX,OUTSIDE,STREET,N,18-24,M,BLACK,18-24,M,WHITE HISPANIC,POINT (-73.927388 40.834751),10930.0,2023-03-19 02:14:00
440,262067877,01/17/2023,23:59:00,MANHATTAN,OUTSIDE,COMMERCIAL,N,<18,M,BLACK,25-44,M,BLACK,POINT (-73.989637 40.762546),12081.0,2023-01-17 23:59:00
441,262443110,01/24/2023,22:58:00,BRONX,INSIDE,HOUSING,Y,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.906377 40.832218),10934.0,2023-01-24 22:58:00
442,262316278,01/21/2023,14:50:00,QUEENS,OUTSIDE,STREET,N,18-24,M,BLACK,18-24,F,BLACK,POINT (-73.781735 40.682091),24669.0,2023-01-21 14:50:00
443,264080895,02/22/2023,08:25:00,MANHATTAN,INSIDE,HOUSING,N,25-44,M,BLACK,25-44,F,WHITE HISPANIC,POINT (-73.935461 40.811838),13095.0,2023-02-22 08:25:00
444,261528413,01/06/2023,22:57:00,BROOKLYN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.922695 40.634238),13825.0,2023-01-06 22:57:00
445,265339108,03/18/2023,22:05:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.94774422 40.65179719),13510.0,2023-03-18 22:05:00
446,265354390,03/19/2023,01:48:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.88722 40.855379),10936.0,2023-03-19 01:48:00
447,265124472,03/14/2023,10:35:00,BROOKLYN,INSIDE,DWELLING,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.897563 40.663437),17214.0,2023-03-14 10:35:00
448,261964437,01/15/2023,17:13:00,BROOKLYN,INSIDE,DWELLING,N,25-44,M,WHITE,65+,M,BLACK,POINT (-73.932776 40.655847),16866.0,2023-01-15 17:13:00
449,264530498,03/03/2023,00:46:00,BRONX,OUTSIDE,OTHER,N,UNKWOWN,UNKWOWN,UNKWOWN,45-64,M,BLACK,POINT (-73.901755 40.846253),10935.0,2023-03-03 00:46:00
450,265750631,03/27/2023,15:15:00,BROOKLYN,OUTSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.889724 40.668591),17214.0,2023-03-27 15:15:00
451,263083846,02/03/2023,13:00:00,BROOKLYN,INSIDE,DWELLING,Y,45-64,F,BLACK,45-64,M,BLACK,POINT (-73.932223 40.646171),16866.0,2023-02-03 13:00:00
452,262679246,01/28/2023,05:46:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK HISPANIC,POINT (-73.917538 40.825285),10929.0,2023-01-28 05:46:00
453,263482952,02/11/2023,22:06:00,MANHATTAN,INSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK HISPANIC,POINT (-73.934696 40.803226),13093.0,2023-02-11 22:06:00
454,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,Y,25-44,M,WHITE HISPANIC,18-24,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
455,263499886,02/11/2023,05:00:00,BRONX,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK HISPANIC,POINT (-73.863746 40.838955),11271.0,2023-02-11 05:00:00
456,263482953,02/11/2023,23:15:00,STATEN ISLAND,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-74.080232 40.59603),10692.0,2023-02-11 23:15:00
457,262409423,01/24/2023,01:05:00,BROOKLYN,INSIDE,HOUSING,N,18-24,M,BLACK,25-44,M,BLACK,POINT (-73.907529 40.662761),17614.0,2023-01-24 01:05:00
458,261204520,01/01/2023,06:47:00,BRONX,OUTSIDE,STREET,N,18-24,M,BLACK,<18,M,BLACK,POINT (-73.924256 40.812604),10932.0,2023-01-01 06:47:00
459,263481576,02/11/2023,21:40:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.89539 40.86894),11606.0,2023-02-11 21:40:00
460,262882569,02/01/2023,19:00:00,BROOKLYN,OUTSIDE,COMMERCIAL,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.866944 40.676531),17215.0,2023-02-01 19:00:00
461,264270201,02/26/2023,21:47:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.9394577 40.81602546),13095.0,2023-02-26 21:47:00
462,265744133,03/27/2023,11:08:00,BROOKLYN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.979528 40.695772),17212.0,2023-03-27 11:08:00
463,262067876,01/17/2023,03:09:00,BRONX,OUTSIDE,STREET,N,<18,M,BLACK HISPANIC,25-44,M,ASIAN / PACIFIC ISLANDER,POINT (-73.88382097 40.85149942),11269.0,2023-01-17 03:09:00
464,264747807,03/08/2023,18:10:00,MANHATTAN,INSIDE,DWELLING,N,25-44,F,WHITE,25-44,M,BLACK,POINT (-73.937736 40.805388),13093.0,2023-03-08 18:10:00
465,264075661,02/22/2023,16:55:00,BRONX,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.927388 40.834751),10930.0,2023-02-22 16:55:00
466,262067878,01/17/2023,15:00:00,BROOKLYN,OUTSIDE,STREET,Y,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.911914 40.63768),13827.0,2023-01-17 15:00:00
467,262334288,01/21/2023,21:17:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.931618 40.626762),13825.0,2023-01-21 21:17:00
468,265006009,03/12/2023,20:20:00,BROOKLYN,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.943353 40.600268),13512.0,2023-03-12 20:20:00
469,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
470,265303127,03/18/2023,02:40:00,BROOKLYN,INSIDE,HOUSING,N,18-24,M,BLACK,18-24,M,BLACK,POINT (-73.898617 40.665678),17214.0,2023-03-18 02:40:00
471,261519678,01/06/2023,14:30:00,BROOKLYN,INSIDE,DWELLING,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.922839 40.663561),17614.0,2023-01-06 14:30:00
472,264600807,03/03/2023,00:23:00,MANHATTAN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.977567 40.721581),11729.0,2023-03-03 00:23:00
473,264250139,02/26/2023,04:00:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,F,BLACK,POINT (-73.821423 40.584346),20532.0,2023-02-26 04:00:00
474,263290678,02/08/2023,14:02:00,BROOKLYN,OUTSIDE,STREET,N,<18,M,BLACK,<18,F,BLACK,POINT (-73.93479149 40.7039358),17213.0,2023-02-08 14:02:00
475,261579695,01/08/2023,01:15:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK HISPANIC,POINT (-73.96095199 40.81861203),12424.0,2023-01-08 01:15:00
476,263444903,02/11/2023,04:26:00,QUEENS,INSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.814705 40.735693),14509.0,2023-02-11 04:26:00
477,265584227,03/23/2023,22:10:00,BRONX,OUTSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.859101 40.878047),11605.0,2023-03-23 22:10:00
478,265006011,03/11/2023,13:45:00,BROOKLYN,INSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.934961 40.649267),16866.0,2023-03-11 13:45:00
479,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,Y,25-44,M,WHITE HISPANIC,45-64,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
480,263290678,02/08/2023,14:02:00,BROOKLYN,OUTSIDE,STREET,N,<18,M,BLACK,<18,M,BLACK HISPANIC,POINT (-73.93479149 40.7039358),17213.0,2023-02-08 14:02:00
481,263189901,02/07/2023,09:00:00,BRONX,OUTSIDE,STREET,Y,18-24,F,BLACK,25-44,M,BLACK,POINT (-73.909895 40.829182),10934.0,2023-02-07 09:00:00
482,263018684,02/04/2023,04:08:00,QUEENS,INSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.757946 40.603519),20529.0,2023-02-04 04:08:00
483,263891839,02/19/2023,02:30:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.916873 40.698961),13828.0,2023-02-19 02:30:00
484,262334289,01/21/2023,04:00:00,QUEENS,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.884524 40.739221),14784.0,2023-01-21 04:00:00
485,263078584,02/05/2023,09:40:00,QUEENS,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.75471178 40.70453831),15312.0,2023-02-05 09:40:00
486,261948976,01/14/2023,18:20:00,MANHATTAN,OUTSIDE,HOUSING,N,18-24,M,BLACK,25-44,M,BLACK,POINT (-73.964958 40.796382),12422.0,2023-01-14 18:20:00
487,262747863,01/30/2023,07:25:00,BRONX,OUTSIDE,STREET,Y,25-44,M,BLACK,25-44,M,BLACK HISPANIC,POINT (-73.89887473 40.82384965),10937.0,2023-01-30 07:25:00
488,265006010,03/10/2023,15:16:00,BRONX,OUTSIDE,DWELLING,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.872288 40.834463),11610.0,2023-03-10 15:16:00
489,264262260,02/26/2023,18:06:00,QUEENS,OUTSIDE,HOUSING,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.78363 40.685317),24669.0,2023-02-26 18:06:00
490,262334290,01/21/2023,22:23:00,BRONX,OUTSIDE,OTHER,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.915354 40.83113),10934.0,2023-01-21 22:23:00
491,262145575,01/18/2023,16:49:00,QUEENS,OUTSIDE,STREET,N,<18,M,BLACK,<18,M,BLACK,POINT (-73.744911 40.696395),15311.0,2023-01-18 16:49:00
492,263692952,02/15/2023,17:20:00,BRONX,OUTSIDE,STREET,Y,<18,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,POINT (-73.90462205 40.8473932),10935.0,2023-02-15 17:20:00
493,265304929,03/18/2023,05:25:00,QUEENS,OUTSIDE,DWELLING,N,45-64,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,POINT (-73.852163 40.69228),24017.0,2023-03-18 05:25:00
494,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,18-24,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
495,264658458,03/06/2023,15:17:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.99321 40.765282),12081.0,2023-03-06 15:17:00
496,261712056,01/10/2023,21:33:00,BROOKLYN,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.92463916 40.65250076),16866.0,2023-01-10 21:33:00
497,263950623,02/20/2023,23:30:00,BRONX,INSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.910478 40.841567),10935.0,2023-02-20 23:30:00
498,264319317,02/27/2023,08:16:00,BROOKLYN,INSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.89115 40.659248),17214.0,2023-02-27 08:16:00
499,263073499,02/04/2023,18:55:00,BROOKLYN,OUTSIDE,STREET,Y,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,POINT (-73.860214 40.670555),17215.0,2023-02-04 18:55:00
500,266002888,03/31/2023,23:35:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.90965 40.655923),17614.0,2023-03-31 23:35:00
501,264530499,03/03/2023,10:31:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.95056707 40.66011787),13509.0,2023-03-03 10:31:00
502,262145574,01/18/2023,16:05:00,BRONX,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.887653 40.815372),12343.0,2023-01-18 16:05:00
503,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,45-64,M,WHITE HISPANIC,25-44,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
504,264600809,03/04/2023,18:25:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK HISPANIC,POINT (-73.938566 40.845816),13091.0,2023-03-04 18:25:00
505,265750630,03/27/2023,22:11:00,MANHATTAN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.952699 40.803768),12423.0,2023-03-27 22:11:00
506,265966828,03/31/2023,02:18:00,QUEENS,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.910388 40.754926),14787.0,2023-03-31 02:18:00
507,261543381,01/07/2023,07:10:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK,POINT (-73.917957 40.670304),13516.0,2023-01-07 07:10:00
508,263357363,02/09/2023,09:25:00,BROOKLYN,INSIDE,HOUSING,Y,UNKWOWN,UNKWOWN,UNKWOWN,45-64,M,BLACK HISPANIC,POINT (-74.005219 40.673924),13514.0,2023-02-09 09:25:00
509,263482954,02/12/2023,03:30:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,F,BLACK,POINT (-73.843099 40.841322),11270.0,2023-02-12 03:30:00
510,261948977,01/14/2023,16:30:00,MANHATTAN,OUTSIDE,HOUSING,N,18-24,M,BLACK,18-24,M,BLACK HISPANIC,POINT (-73.988116 40.772266),12420.0,2023-01-14 16:30:00
511,262316278,01/21/2023,14:50:00,QUEENS,OUTSIDE,STREET,N,18-24,M,BLACK,18-24,M,BLACK,POINT (-73.781735 40.682091),24669.0,2023-01-21 14:50:00
512,262443110,01/24/2023,22:58:00,BRONX,INSIDE,HOUSING,Y,18-24,M,BLACK,25-44,M,BLACK,POINT (-73.906377 40.832218),10934.0,2023-01-24 22:58:00
513,265354835,03/19/2023,23:48:00,BRONX,INSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.850098 40.903785),11608.0,2023-03-19 23:48:00
514,261579696,01/08/2023,03:52:00,QUEENS,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.815915 40.689451),24015.0,2023-01-08 03:52:00
515,263401452,02/10/2023,16:24:00,QUEENS,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.933414 40.772921),16859.0,2023-02-10 16:24:00
516,263891837,02/18/2023,21:10:00,MANHATTAN,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,POINT (-73.940318 40.791406),12426.0,2023-02-18 21:10:00
517,262699985,01/29/2023,19:01:00,MANHATTAN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.959195 40.81445),12424.0,2023-01-29 19:01:00
518,264658457,03/06/2023,21:25:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.88002193 40.66314008),17215.0,2023-03-06 21:25:00
519,265354390,03/19/2023,01:48:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,WHITE HISPANIC,POINT (-73.88722 40.855379),10936.0,2023-03-19 01:48:00
520,265005885,03/12/2023,18:13:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.888282 40.835548),11269.0,2023-03-12 18:13:00
521,265681415,03/25/2023,14:07:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.89619649 40.66922726),17214.0,2023-03-25 14:07:00
522,264657997,03/06/2023,21:13:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.856618 40.898562),11275.0,2023-03-06 21:13:00
